customerID,genero,idoso,conjuge,dependentes,tempo_permanecido,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_ti,streaming_tv,streaming_movies,tempo_contratual,cobranca_digital,metodo_pagamento,cobranca_mensal,total_cobranca,churn
8905-IAZPF,Mulher,0,Sim,Não,69,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Um ano,Sim,Cartão de Crédito,95.65,6744.2,Não
5394-MEITZ,Mulher,0,Sim,Sim,60,Sim,Não,Sem Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,80.6,4946.7,Não
6859-QNXIQ,Mulher,0,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,113.1,8248.5,Não
2782-LFZVW,Mulher,0,Não,Não,11,Sim,Sim,Sem Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Cobrança Correio,58.95,601.6,Não
2866-IKBTM,Mulher,0,Não,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19.55,19.55,Não
1342-JPNKI,Homem,0,Não,Não,10,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Transferência Bancária,86.05,834.1,Sim
2817-NTQDO,Homem,0,Não,Não,13,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Não,Sim,Sim,Não,Mês a mês,Sim,Cartão de Crédito,45.55,597,Sim
7129-AZJDE,Homem,0,Sim,Sim,34,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Um ano,Sim,Transferência Bancária,78.95,2647.2,Não
6986-IJDHX,Homem,0,Sim,Sim,39,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Correio,86.3,3266,Sim
2560-PPCHE,Mulher,0,Não,Não,65,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Um ano,Sim,Transferência Bancária,105.05,6744.25,Não
4676-MQUEA,Homem,1,Sim,Não,50,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Não,Um ano,Sim,Transferência Bancária,101.9,5265.5,Não
8138-EALND,Homem,0,Não,Não,15,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19.75,311.6,Não
3580-HYCSP,Homem,0,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,Sim,Transferência Bancária,110.3,7966.9,Não
1352-HNSAW,Mulher,0,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,115.6,8220.4,Não
2075-PUEPR,Homem,0,Sim,Sim,55,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Transferência Bancária,19.35,1153.25,Não
1982-FEBTD,Mulher,0,Sim,Sim,23,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Cartão de Crédito,25.6,514.75,Não
5301-GAUUY,Homem,0,Não,Não,32,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,80.35,2596.15,Sim
5791-KAJFD,Mulher,0,Sim,Sim,56,Sim,Sim,Sem Fibra Óptica,Sim,Não,Sim,Não,Não,Sim,Um ano,Sim,Transferência Bancária,68.75,3808,Não
2654-VBVPB,Mulher,0,Não,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Transferência Bancária,19.9,19.9,Não
1154-HYWWO,Homem,0,Não,Não,38,Sim,Não,Sem Fibra Óptica,Sim,Sim,Não,Sim,Sim,Não,Um ano,Não,Cobrança Correio,70.6,2708.2,Não
2501-XWWTZ,Homem,0,Não,Não,11,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,70.2,760.05,Não
3716-UVSPD,Homem,0,Não,Não,1,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,49.3,49.3,Não
6815-ABQFQ,Homem,0,Sim,Não,56,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Um ano,Sim,Cobrança Eletrônica,107.25,6033.3,Não
7343-EOBEU,Homem,0,Sim,Não,3,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,23.6,89.05,Não
3701-SFMUH,Homem,0,Sim,Sim,7,Sim,Não,Sem Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Mês a mês,Não,Cartão de Crédito,69.7,516.15,Não
6103-LIANB,Homem,0,Sim,Sim,59,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Dois anos,Sim,Cartão de Crédito,99.5,5861.75,Não
7319-VENRZ,Homem,0,Não,Não,7,Sim,Não,Sem Fibra Óptica,Não,Não,Sim,Sim,Sim,Não,Mês a mês,Não,Transferência Bancária,64.3,445.95,Não
5846-NEQVZ,Homem,0,Sim,Sim,71,Sim,Não,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Sim,Dois anos,Sim,Cartão de Crédito,70.85,4973.4,Não
6967-QIQRV,Homem,0,Sim,Sim,15,Sim,Não,Fibra Óptica,Sim,Não,Não,Sim,Sim,Sim,Um ano,Não,Cobrança Eletrônica,101.9,1667.25,Não
5781-RFZRP,Homem,0,Sim,Não,71,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Não,Sim,Sim,Não,Dois anos,Não,Cartão de Crédito,73.5,5357.75,Não
0939-YAPAF,Mulher,0,Não,Não,35,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,100.25,3527.6,Sim
0308-IVGOK,Mulher,0,Não,Não,11,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Sim,Sim,Não,Não,Um ano,Sim,Cartão de Crédito,40.4,422.6,Não
7293-LSCDV,Mulher,0,Sim,Sim,60,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Cartão de Crédito,19.25,1103.25,Não
7025-WCBNE,Homem,1,Não,Não,47,Sim,Sim,Sem Fibra Óptica,Não,Sim,Não,Sim,Não,Não,Dois anos,Não,Transferência Bancária,59.6,2754,Não
5756-JYOJT,Mulher,0,Não,Não,11,Sim,Não,Sem Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Um ano,Não,Cartão de Crédito,64.9,697.25,Não
4710-FDUIZ,Homem,0,Sim,Não,56,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Um ano,Não,Cartão de Crédito,100.3,5614.45,Sim
6030-REHUX,Mulher,1,Sim,Não,28,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,110.85,3204.4,Não
9548-LIGTA,Homem,0,Sim,Não,61,Sim,Não,Sem Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Dois anos,Sim,Cobrança Correio,81.05,4747.65,Não
5150-LJNSR,Homem,0,Sim,Sim,31,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Não,Um ano,Não,Transferência Bancária,98.05,3082.1,Não
8270-RKSAP,Homem,0,Não,Não,9,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,70.5,597.9,Não
6522-YRBXD,Homem,1,Sim,Não,35,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Mês a mês,Sim,Cobrança Eletrônica,94.55,3365.4,Não
2640-LYMOV,Homem,0,Não,Não,2,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,19.65,38.8,Não
1218-VKFPE,Mulher,0,Sim,Sim,12,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19,233.55,Sim
3627-FHKBK,Mulher,0,Não,Não,1,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,75.3,75.3,Sim
2865-TCHJW,Mulher,1,Não,Não,4,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,89.2,346.2,Sim
1423-BMPBQ,Mulher,0,Sim,Sim,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,19,19,Não
2393-DIVAI,Mulher,0,Não,Não,3,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,20,61.7,Não
5192-EBGOV,Mulher,1,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,85.7,85.7,Sim
4568-KNYWR,Homem,0,Não,Não,52,Sim,Não,Sem Fibra Óptica,Sim,Sim,Não,Não,Sim,Não,Dois anos,Sim,Cartão de Crédito,63.25,3342.45,Não
8752-IMQOS,Homem,0,Sim,Sim,5,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cobrança Correio,20.1,85.1,Não
0742-LAFQK,Homem,0,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Não,Sim,Dois anos,Sim,Cobrança Eletrônica,99.15,7422.1,Não
0795-LAFGP,Homem,0,Sim,Sim,71,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cobrança Eletrônica,90.4,6668.05,Não
0619-OLYUR,Homem,0,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,111.9,8071.05,Não
5512-IDZEI,Homem,0,Sim,Sim,46,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cobrança Eletrônica,24.9,1174.8,Não
0459-SPZHJ,Homem,0,Sim,Sim,63,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,Não,Cartão de Crédito,83.5,5435,Não
0215-BQKGS,Homem,0,Não,Não,30,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,84.3,2438.6,Não
9244-ZVAPM,Homem,0,Não,Não,1,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,45.6,45.6,Não
0719-SYFRB,Mulher,0,Não,Não,12,Sim,Sim,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Não,Mês a mês,Sim,Cobrança Correio,61.65,713.75,Sim
8208-EUMTE,Homem,0,Não,Não,16,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Não,Dois anos,Não,Cobrança Correio,54.85,916.15,Não
5172-MIGPM,Homem,0,Não,Não,4,Sim,Sim,Sem Fibra Óptica,Não,Não,Não,Sim,Não,Sim,Mês a mês,Não,Cobrança Correio,65.55,237.2,Não
1710-RCXUS,Homem,0,Sim,Não,51,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Um ano,Sim,Cartão de Crédito,90.35,4614.55,Não
0374-FIUCA,Homem,0,Sim,Não,65,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Cartão de Crédito,20.4,1414.45,Não
5839-SUYVZ,Homem,0,Não,Não,16,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mês a mês,Sim,Cartão de Crédito,74.55,1170.5,Não
5173-ZXXXL,Homem,0,Não,Não,2,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cobrança Correio,19.95,47.7,Não
1096-ADRUX,Mulher,0,Sim,Sim,66,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Um ano,Sim,Transferência Bancária,74.25,4859.25,Não
2001-MCUUW,Homem,0,Não,Não,46,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cobrança Eletrônica,108.65,4903.2,Não
2731-GJRDG,Mulher,0,Não,Não,32,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Um ano,Sim,Transferência Bancária,109.55,3608,Não
4723-BEGSG,Homem,0,Sim,Não,72,Sim,Sim,Sem Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,86.65,6094.25,Não
6516-NKQBO,Homem,0,Sim,Sim,38,Sim,Não,Sem Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,81,3084.9,Não
8672-OAUPW,Homem,0,Não,Sim,51,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Sim,Não,Não,Um ano,Não,Cartão de Crédito,47.85,2356.75,Não
8207-DMRVL,Homem,0,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Transferência Bancária,114.55,8306.05,Não
3419-SNJJD,Mulher,1,Sim,Não,65,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Mês a mês,Não,Transferência Bancária,105.25,6786.4,Sim
6543-CPZMK,Homem,0,Sim,Sim,9,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,29.95,248.95,Sim
4765-OXPPD,Mulher,0,Sim,Sim,9,Sim,Não,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Não,Não,Mês a mês,Não,Cobrança Correio,65,663.05,Sim
2804-ETQDK,Homem,0,Não,Sim,66,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cobrança Correio,20.55,1357.1,Não
6689-VRRTK,Mulher,1,Não,Não,44,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Um ano,Sim,Cartão de Crédito,109.8,4860.35,Não
7138-GIRSH,Homem,0,Não,Não,50,Sim,Sim,Sem Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Dois anos,Não,Transferência Bancária,69.5,3418.2,Não
9396-ZSFLL,Mulher,0,Não,Não,15,Sim,Sim,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,48.85,631.4,Não
6464-KEXXH,Homem,0,Não,Não,8,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,25.25,186.3,Não
7134-MJPDY,Mulher,1,Não,Não,66,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Um ano,Sim,Cartão de Crédito,102.85,6976.75,Não
5240-CAOYT,Mulher,0,Não,Não,57,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Não,Não,Mês a mês,Sim,Transferência Bancária,87.55,4884.85,Não
4059-IIEBK,Mulher,0,Não,Não,7,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,78.55,522.95,Não
4881-JVQOD,Homem,1,Sim,Sim,10,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Transferência Bancária,34.55,362.6,Não
0516-UXRMT,Mulher,0,Não,Não,62,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Não,Não,Um ano,Sim,Cobrança Eletrônica,92.05,5755.8,Não
4851-BQDNX,Homem,0,Sim,Sim,40,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Um ano,Sim,Cobrança Eletrônica,85.05,3355.65,Não
5148-HKFIR,Mulher,0,Não,Não,20,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cobrança Correio,19.7,406.95,Não
1009-IRMNA,Mulher,0,Não,Não,7,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Transferência Bancária,20,137.6,Sim
3003-CMDUU,Mulher,0,Sim,Não,25,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,95.15,2395.7,Não
5016-IBERQ,Homem,0,Sim,Não,23,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,84.25,1968.1,Não
6797-UCJHZ,Mulher,1,Sim,Não,66,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Um ano,Não,Cartão de Crédito,104.6,6819.45,Não
2469-DTSGX,Mulher,1,Não,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cobrança Eletrônica,111.65,7943.45,Não
4554-YGZIH,Homem,1,Sim,Não,49,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mês a mês,Não,Cartão de Crédito,90.05,4547.25,Sim
5099-BAILX,Homem,1,Sim,Sim,43,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Mês a mês,Sim,Transferência Bancária,110.75,4687.9,Sim
9931-KGHOA,Mulher,0,Sim,Não,46,Sim,Sim,Sem Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Não,Transferência Bancária,55,2473.95,Não
1775-KWJKQ,Homem,0,Sim,Sim,72,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,89.85,6562.9,Não
7665-VIGUD,Homem,0,Não,Não,10,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cobrança Correio,20.35,176.3,Não
9411-TPQQV,Mulher,0,Não,Não,40,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Não,Sim,Sim,Sim,Um ano,Sim,Transferência Bancária,54.55,2236.2,Não
7207-RMRDB,Mulher,0,Sim,Sim,65,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,105.5,6985.65,Sim
7954-MLBUN,Homem,0,Não,Não,31,Sim,Não,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Dois anos,Não,Transferência Bancária,99.45,3109.9,Não
2077-DDHJK,Mulher,0,Sim,Não,68,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Não,Não,Dois anos,Não,Cartão de Crédito,70.9,4911.35,Não
4913-EHYUI,Homem,1,Sim,Sim,56,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Um ano,Sim,Transferência Bancária,104.55,5794.65,Sim
0195-IESCP,Homem,0,Sim,Não,10,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Cobrança Eletrônica,85.25,855.3,Sim
9574-BOSMD,Homem,0,Sim,Sim,68,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Transferência Bancária,25.4,1620.2,Não
4580-TMHJU,Mulher,0,Sim,Sim,43,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Não,Cobrança Eletrônica,56.15,2499.3,Sim
0970-ETWGE,Homem,0,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,89.55,89.55,Sim
4908-XAXAY,Mulher,1,Não,Não,49,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Um ano,Sim,Transferência Bancária,89.85,4287.2,Não
8404-VLQFB,Mulher,0,Sim,Sim,15,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Eletrônica,25.25,394.85,Não
1626-ERCMM,Homem,1,Sim,Não,20,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,94.55,1899.65,Sim
0887-HJGAR,Homem,0,Não,Não,1,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Correio,45.7,45.7,Sim
2391-IPLOP,Homem,0,Sim,Sim,50,Sim,Sim,Sem Fibra Óptica,Não,Não,Sim,Sim,Sim,Não,Um ano,Sim,Cobrança Eletrônica,69.65,3442.15,Não
5644-PDMZC,Mulher,1,Não,Não,2,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mês a mês,Não,Cobrança Eletrônica,89.5,161.5,Sim
3509-GWQGF,Homem,1,Não,Não,24,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cartão de Crédito,70,1732.6,Não
9576-ANLXO,Mulher,0,Não,Não,3,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,69.55,222.3,Sim
2024-BASKD,Mulher,0,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Sim,Cobrança Correio,74.6,74.6,Sim
5845-BZZIB,Homem,0,Sim,Sim,35,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cobrança Correio,20.1,655.3,Não
1140-UKVZG,Mulher,0,Não,Não,17,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,24.8,475.25,Não
4160-AMJTL,Mulher,1,Não,Não,8,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Eletrônica,19.65,164.3,Sim
5183-SNMJQ,Homem,0,Não,Não,10,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Mês a mês,Sim,Cartão de Crédito,95.1,865.1,Não
8100-PNJMH,Homem,0,Sim,Sim,68,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,88.85,6132.7,Não
7838-LAZFO,Homem,0,Sim,Não,45,Sim,Não,Sem Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Um ano,Não,Transferência Bancária,78.8,3597.5,Não
4464-JCOLN,Homem,0,Sim,Sim,2,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cobrança Correio,19.85,35.9,Sim
2085-JVGAD,Homem,0,Sim,Não,37,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Transferência Bancária,20.35,697.65,Não
5650-VDUDS,Mulher,0,Não,Não,4,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Correio,24.25,96.05,Sim
8095-WANWK,Mulher,0,Não,Não,10,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,45.25,428.7,Não
3030-ZKIWL,Homem,0,Não,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,20.05,20.05,Não
9565-FLVCG,Homem,0,Sim,Sim,65,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Dois anos,Sim,Cobrança Correio,69.55,4459.15,Não
8755-OGKNA,Mulher,0,Sim,Sim,57,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Transferência Bancária,19.5,1167.6,Não
2800-VEQXM,Mulher,0,Não,Não,3,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Sim,Cobrança Correio,74.75,238.1,Não
7538-GWHML,Mulher,0,Não,Não,2,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,69.65,145.15,Sim
5533-RJFTJ,Homem,0,Não,Não,49,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,30.2,1453.1,Não
3859-CVCET,Mulher,0,Não,Não,4,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,45.65,191.05,Sim
0214-JHPFW,Mulher,0,Sim,Não,70,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Transferência Bancária,57.8,4039.3,Não
5642-MHDQT,Mulher,0,Sim,Sim,53,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Sim,Transferência Bancária,19.85,1039.45,Não
3088-FVYWK,Homem,0,Sim,Sim,53,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,25.55,1336.1,Não
